2.117999999999999883e+00,1.205000000000000071e+00,6.720000000000000417e-01,3.825000000000000067e-01,2.169999999999999984e-01,1.229999999999999982e-01,5.449999999999999983e-02,3.649999999999999772e-02,2.249999999999999917e-02
1.000000000000000000e+02,9.256944051058364664e+01,8.655695915708378152e+01,8.123926056005588237e+01,7.602551030042107527e+01,7.100502275345077408e+01,6.366651560641250995e+01,6.049708264884156250e+01,5.749249419362148217e+01
