2.117999999999999883e+00,1.205000000000000071e+00,6.720000000000000417e-01,3.825000000000000067e-01,2.169999999999999984e-01,1.229999999999999982e-01,5.449999999999999983e-02,3.649999999999999772e-02,2.249999999999999917e-02
1.000000000000000000e+02,9.423286246089918450e+01,8.788199911356639404e+01,7.834659618500315048e+01,6.938625748624319556e+01,5.946027268024985801e+01,5.275469690618608354e+01,4.930317530053802955e+01,4.747057059152911052e+01
