2.117999999999999883e+00,1.205000000000000071e+00,6.720000000000000417e-01,3.825000000000000067e-01,2.169999999999999984e-01,1.229999999999999982e-01,6.950000000000000622e-02,5.449999999999999983e-02,3.649999999999999772e-02,2.249999999999999917e-02
1.000000000000000000e+02,1.002513216922555017e+02,9.996653894109076077e+01,1.016772513085554550e+02,9.118360323728570904e+01,8.033730332493635728e+01,8.281922026189813835e+01,7.596664164859583934e+01,7.465432668065395205e+01,7.166894444039590439e+01
