2.117999999999999883e+00,1.205000000000000071e+00,6.720000000000000417e-01,3.825000000000000067e-01,2.169999999999999984e-01,1.229999999999999982e-01,6.950000000000000622e-02,5.449999999999999983e-02,3.649999999999999772e-02,2.249999999999999917e-02
1.000000000000000000e+02,9.947660942278977814e+01,9.861491847449084958e+01,9.726288603009871281e+01,9.536995639012759796e+01,9.263382882706633836e+01,8.953863984198426351e+01,8.825594471242756356e+01,8.533643743500230983e+01,8.177519425534983100e+01
